age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
56;services;married;unknown;no;616;no;no;unknown;18;jun;1812;1;-1;0;unknown;no
56;entrepreneur;divorced;primary;no;3;no;no;unknown;20;jun;111;1;-1;0;unknown;no
64;housemaid;married;primary;no;768;no;no;cellular;15;jul;250;2;182;1;success;no
42;blue-collar;married;unknown;no;1323;yes;no;unknown;19;may;19;1;-1;0;unknown;no
38;management;married;tertiary;no;8;yes;no;cellular;15;may;17;8;-1;0;unknown;no
34;management;single;tertiary;no;2205;no;no;cellular;14;aug;635;2;-1;0;unknown;no
30;services;single;secondary;no;399;yes;yes;unknown;23;may;158;3;-1;0;unknown;no
48;blue-collar;married;secondary;no;1794;yes;yes;cellular;8;may;97;1;343;2;failure;no
37;blue-collar;married;primary;no;3154;yes;no;unknown;16;jun;265;3;-1;0;unknown;no
52;admin.;married;secondary;no;722;no;no;cellular;26;oct;99;2;185;3;failure;no
50;technician;divorced;secondary;no;148;yes;no;cellular;17;apr;413;2;-1;0;unknown;no
43;management;married;tertiary;no;21510;no;no;cellular;8;aug;248;2;-1;0;unknown;no
29;blue-collar;married;secondary;no;137;yes;no;cellular;17;apr;343;2;316;3;other;no
32;admin.;married;secondary;no;-540;yes;yes;unknown;30;may;53;7;-1;0;unknown;no
56;unemployed;married;primary;no;5496;yes;no;cellular;3;feb;330;3;-1;0;unknown;no
32;management;married;tertiary;no;1402;no;no;unknown;1;jun;52;1;557;2;failure;no
59;retired;divorced;secondary;no;479;no;no;cellular;4;feb;37;5;-1;0;unknown;no
63;retired;divorced;primary;no;1840;no;no;cellular;12;mar;71;3;-1;0;unknown;no
42;services;married;secondary;no;-246;yes;no;unknown;7;may;149;1;-1;0;unknown;no
47;admin.;married;secondary;no;1060;yes;no;unknown;6;jun;83;3;-1;0;unknown;no
33;blue-collar;single;secondary;no;688;no;no;unknown;6;jul;226;1;-1;0;unknown;no
36;blue-collar;married;primary;no;0;yes;no;cellular;8;may;108;2;367;2;failure;no
43;admin.;single;secondary;no;1119;no;no;telephone;22;jul;119;2;-1;0;unknown;no
46;management;single;tertiary;no;1631;yes;no;cellular;17;apr;175;1;-1;0;unknown;no
51;blue-collar;married;secondary;no;50;yes;yes;unknown;6;may;121;1;-1;0;unknown;no
49;blue-collar;married;primary;no;287;yes;no;unknown;29;may;155;2;-1;0;unknown;no
36;admin.;divorced;secondary;no;246;yes;no;unknown;16;may;206;2;-1;0;unknown;no
37;blue-collar;single;secondary;no;88;yes;no;unknown;6;may;128;2;-1;0;unknown;no
53;admin.;married;secondary;no;257;no;no;cellular;5;aug;222;1;-1;0;unknown;no
32;management;single;tertiary;no;14;no;yes;cellular;21;jul;53;1;-1;0;unknown;no
59;management;married;tertiary;no;833;yes;yes;cellular;21;nov;311;1;-1;0;unknown;no
28;blue-collar;single;secondary;no;-208;yes;no;cellular;15;may;136;3;359;2;failure;no
36;management;single;tertiary;no;624;yes;no;unknown;6;jun;141;3;-1;0;unknown;no
36;technician;married;secondary;no;3763;yes;no;unknown;20;may;83;1;-1;0;unknown;no
33;technician;single;tertiary;no;6;no;no;cellular;25;aug;30;4;-1;0;unknown;no
40;technician;married;secondary;no;96;yes;yes;unknown;26;may;29;2;-1;0;unknown;no
34;blue-collar;single;tertiary;no;1011;yes;no;unknown;6;may;136;1;-1;0;unknown;no
35;blue-collar;married;primary;no;319;yes;no;cellular;16;jul;221;1;-1;0;unknown;no
26;blue-collar;single;secondary;no;-132;no;no;unknown;8;may;12;1;-1;0;unknown;no
34;blue-collar;married;primary;no;500;yes;no;cellular;18;nov;240;2;182;1;failure;no
37;technician;single;secondary;no;133;yes;no;cellular;24;jul;576;2;-1;0;unknown;no
60;retired;married;secondary;no;89;no;no;cellular;30;apr;156;2;-1;0;unknown;no
33;technician;divorced;secondary;no;464;no;no;cellular;4;feb;207;4;-1;0;unknown;no
35;blue-collar;married;secondary;no;89;yes;no;unknown;6;may;145;2;-1;0;unknown;no
31;technician;married;tertiary;no;79;yes;no;cellular;20;aug;78;12;-1;0;unknown;no
47;blue-collar;married;primary;no;17;no;no;cellular;8;aug;121;2;-1;0;unknown;no
49;technician;married;secondary;yes;-1680;yes;yes;unknown;27;jun;92;4;-1;0;unknown;no
27;technician;single;tertiary;no;535;yes;no;unknown;6;jun;446;3;-1;0;unknown;no
24;blue-collar;single;secondary;no;1421;yes;no;cellular;18;may;209;2;-1;0;unknown;no
47;blue-collar;married;primary;no;6150;yes;no;cellular;13;may;444;2;174;2;failure;no
25;management;single;tertiary;no;1348;yes;no;unknown;8;may;109;1;-1;0;unknown;no
37;technician;married;tertiary;no;8730;yes;no;unknown;6;may;149;1;-1;0;unknown;no
60;management;married;tertiary;no;6;yes;no;cellular;6;may;787;3;-1;0;unknown;no
30;services;single;secondary;no;0;yes;no;cellular;18;may;131;6;363;9;failure;no
49;management;married;tertiary;no;0;yes;no;cellular;18;nov;102;1;-1;0;unknown;no
49;blue-collar;married;secondary;no;16;yes;no;unknown;16;may;193;11;-1;0;unknown;no
27;blue-collar;single;secondary;no;148;no;no;cellular;22;jul;203;1;-1;0;unknown;no
30;blue-collar;married;secondary;no;319;no;no;cellular;27;jan;210;2;-1;0;unknown;no
43;entrepreneur;married;tertiary;no;5506;no;yes;unknown;6;jun;141;1;-1;0;unknown;no
45;blue-collar;married;unknown;no;3114;no;no;cellular;6;aug;192;2;-1;0;unknown;no
47;self-employed;married;tertiary;no;1917;no;no;unknown;20;jun;39;2;-1;0;unknown;no
37;technician;married;secondary;no;1610;no;no;unknown;16;jun;140;2;-1;0;unknown;no
39;technician;single;secondary;no;400;yes;no;cellular;15;may;237;2;-1;0;unknown;no
33;admin.;single;secondary;no;690;no;no;cellular;10;nov;223;3;555;16;failure;no
45;admin.;divorced;secondary;no;984;yes;no;unknown;8;may;298;5;-1;0;unknown;no
53;entrepreneur;married;tertiary;no;420;yes;no;unknown;15;may;100;1;-1;0;unknown;no
48;technician;divorced;tertiary;no;83;no;yes;cellular;19;aug;243;6;-1;0;unknown;no
53;technician;married;tertiary;no;7;no;yes;cellular;8;may;57;1;368;1;failure;no
47;services;married;secondary;no;2796;yes;no;unknown;15;may;57;2;-1;0;unknown;no
49;technician;married;secondary;no;175;yes;yes;cellular;21;nov;70;1;-1;0;unknown;no
30;blue-collar;married;secondary;no;23;yes;no;cellular;8;may;129;2;359;4;failure;no
34;management;married;tertiary;no;5665;no;no;cellular;11;aug;72;4;-1;0;unknown;no
37;entrepreneur;married;tertiary;no;41;no;no;cellular;14;jul;388;3;-1;0;unknown;no
42;technician;divorced;secondary;no;-106;yes;no;unknown;29;may;95;1;-1;0;unknown;no
46;technician;married;secondary;no;159;no;yes;cellular;11;aug;139;4;-1;0;unknown;no
34;blue-collar;married;primary;no;365;yes;no;unknown;9;may;85;2;-1;0;unknown;no
61;retired;married;secondary;no;286;no;no;cellular;7;oct;525;1;-1;0;unknown;no
41;technician;married;secondary;no;0;no;yes;cellular;23;jul;107;1;-1;0;unknown;no
46;services;married;secondary;no;9077;yes;no;cellular;17;apr;427;2;337;1;failure;no
33;admin.;single;secondary;no;346;yes;no;cellular;5;may;24;7;354;2;other;no
36;management;married;tertiary;no;2609;yes;no;unknown;30;may;141;9;-1;0;unknown;no
31;blue-collar;single;secondary;no;770;yes;no;cellular;16;apr;178;1;-1;0;unknown;no
51;management;married;tertiary;no;7197;no;no;cellular;14;aug;45;5;-1;0;unknown;no
42;management;married;unknown;no;275;no;no;unknown;5;may;408;2;-1;0;unknown;no
56;management;married;tertiary;no;2551;yes;no;cellular;17;nov;150;2;-1;0;unknown;no
31;services;single;secondary;no;900;yes;no;cellular;20;nov;321;2;190;4;other;no
35;technician;married;secondary;no;23876;no;no;cellular;18;aug;191;2;-1;0;unknown;no
39;management;divorced;tertiary;no;452;yes;no;unknown;12;jun;232;2;-1;0;unknown;no
44;entrepreneur;married;secondary;no;2878;yes;no;telephone;19;nov;125;3;-1;0;unknown;no
60;self-employed;single;secondary;no;312;yes;no;unknown;2;jun;210;2;-1;0;unknown;no
26;student;single;tertiary;no;641;yes;no;cellular;15;may;55;1;368;1;failure;no
47;management;married;tertiary;no;19;no;no;cellular;25;jul;186;2;-1;0;unknown;no
35;technician;single;secondary;no;1855;yes;no;unknown;7;may;138;1;-1;0;unknown;no
39;blue-collar;married;secondary;no;94;yes;yes;cellular;19;nov;181;1;-1;0;unknown;no
32;services;single;secondary;no;746;no;no;cellular;4;feb;305;1;-1;0;unknown;no
58;retired;married;secondary;no;1227;no;no;cellular;2;feb;277;1;-1;0;unknown;no
38;services;married;secondary;no;-349;yes;no;cellular;20;apr;111;2;328;5;failure;no
29;blue-collar;married;secondary;no;201;yes;no;unknown;28;may;180;2;-1;0;unknown;no
27;technician;single;secondary;no;285;no;no;cellular;22;jul;139;1;-1;0;unknown;no
50;blue-collar;married;secondary;no;0;no;no;cellular;30;jul;144;9;-1;0;unknown;no
42;admin.;divorced;secondary;no;0;yes;no;unknown;7;may;229;2;-1;0;unknown;no
31;services;single;secondary;no;2038;yes;no;cellular;18;nov;239;1;182;1;failure;no
46;management;single;tertiary;no;134;no;no;cellular;29;aug;40;2;-1;0;unknown;no
46;technician;married;secondary;yes;289;no;no;unknown;7;may;51;3;-1;0;unknown;no
36;admin.;married;tertiary;no;586;yes;no;cellular;28;jan;126;1;-1;0;unknown;no
44;blue-collar;married;secondary;no;1343;yes;yes;cellular;8;may;414;2;287;2;failure;no
54;blue-collar;married;primary;no;0;no;no;unknown;16;jun;101;6;-1;0;unknown;no
50;housemaid;married;secondary;no;0;no;no;unknown;18;jun;551;1;-1;0;unknown;no
46;blue-collar;married;secondary;no;15;yes;yes;cellular;20;aug;76;3;-1;0;unknown;no
37;admin.;single;secondary;no;176;yes;no;cellular;18;may;80;2;-1;0;unknown;no
36;blue-collar;married;secondary;no;373;yes;no;unknown;13;may;94;1;-1;0;unknown;no
43;self-employed;married;tertiary;no;10072;no;no;cellular;12;may;98;1;77;5;failure;no
31;admin.;married;secondary;no;2304;yes;no;cellular;20;nov;257;2;-1;0;unknown;no
41;blue-collar;married;secondary;no;113;no;no;cellular;25;jul;92;15;-1;0;unknown;no
30;admin.;single;secondary;no;1700;yes;no;cellular;22;jul;279;3;-1;0;unknown;no
57;retired;married;tertiary;no;3571;no;no;unknown;13;may;708;2;-1;0;unknown;no
35;technician;married;secondary;no;19;yes;no;unknown;9;may;130;2;-1;0;unknown;no
49;retired;married;secondary;no;8648;no;no;cellular;17;nov;527;1;-1;0;unknown;no
45;technician;single;tertiary;no;88;no;no;unknown;23;jul;163;4;-1;0;unknown;no
46;admin.;single;secondary;no;19;yes;yes;cellular;18;jul;328;1;-1;0;unknown;no
35;technician;single;secondary;no;204;yes;no;cellular;30;nov;110;3;189;1;success;no
51;self-employed;married;primary;no;0;yes;no;telephone;22;jul;215;1;-1;0;unknown;no
41;admin.;married;secondary;no;-76;yes;no;cellular;16;apr;263;1;-1;0;unknown;no
40;blue-collar;married;secondary;no;4853;no;no;cellular;19;nov;259;1;111;2;failure;no
36;blue-collar;divorced;secondary;no;64;no;no;cellular;8;jun;143;2;-1;0;unknown;no
26;admin.;single;secondary;no;1200;no;no;cellular;29;jan;232;3;-1;0;unknown;no
41;blue-collar;divorced;secondary;no;-274;yes;no;cellular;8;may;279;1;-1;0;unknown;no
27;technician;single;secondary;no;648;yes;no;unknown;28;may;198;3;-1;0;unknown;no
55;technician;single;tertiary;no;-703;yes;no;cellular;8;may;123;3;-1;0;unknown;no
39;housemaid;married;tertiary;no;2990;no;no;telephone;30;apr;127;4;-1;0;unknown;no
56;entrepreneur;single;unknown;no;2351;no;no;unknown;18;jun;15;1;-1;0;unknown;no
28;management;single;tertiary;no;320;yes;no;cellular;30;apr;239;1;-1;0;unknown;no
32;blue-collar;married;primary;no;225;yes;no;unknown;23;may;23;1;-1;0;unknown;no
31;services;single;secondary;no;671;yes;no;unknown;7;may;193;3;-1;0;unknown;no
23;student;single;secondary;no;8494;no;no;cellular;25;aug;158;2;-1;0;unknown;no
35;blue-collar;single;primary;no;-230;yes;no;cellular;14;jul;183;3;-1;0;unknown;no
49;management;married;tertiary;no;92;yes;no;unknown;6;may;221;2;-1;0;unknown;no
28;blue-collar;single;secondary;no;975;yes;no;unknown;18;jun;59;3;-1;0;unknown;no
42;technician;married;secondary;no;69;yes;yes;cellular;17;nov;55;1;-1;0;unknown;no
50;blue-collar;married;secondary;no;235;no;no;cellular;11;aug;71;2;-1;0;unknown;no
26;services;single;secondary;no;235;no;no;cellular;10;jul;721;3;-1;0;unknown;no
45;technician;married;secondary;no;2981;yes;yes;cellular;29;mar;88;3;311;3;failure;no
41;blue-collar;married;secondary;no;514;no;yes;telephone;15;jul;321;3;-1;0;unknown;no
40;services;married;secondary;no;-38;yes;yes;cellular;5;feb;121;1;-1;0;unknown;no
41;blue-collar;single;primary;no;3237;no;no;cellular;14;may;240;3;363;4;other;no
28;management;single;tertiary;no;204;yes;no;unknown;27;may;247;1;-1;0;unknown;no
41;blue-collar;married;secondary;no;1165;no;no;unknown;12;jun;69;3;-1;0;unknown;no
31;technician;married;secondary;no;477;no;no;cellular;30;apr;146;1;-1;0;unknown;no
38;management;married;tertiary;no;389;yes;no;unknown;6;may;262;1;-1;0;unknown;no
35;entrepreneur;married;tertiary;no;0;no;no;cellular;18;nov;150;4;-1;0;unknown;no
51;management;married;tertiary;no;1944;yes;no;unknown;27;may;217;2;-1;0;unknown;no
59;blue-collar;married;primary;no;748;no;no;unknown;29;may;184;1;-1;0;unknown;no
50;services;married;secondary;no;254;yes;no;cellular;15;apr;397;2;337;1;failure;no
37;admin.;single;secondary;no;686;yes;no;cellular;5;may;253;3;280;2;failure;no
32;technician;single;secondary;yes;0;no;yes;cellular;16;jul;195;1;-1;0;unknown;no
38;blue-collar;married;primary;no;406;yes;no;cellular;25;jul;460;5;-1;0;unknown;no
29;blue-collar;married;secondary;no;832;yes;no;unknown;16;may;228;2;-1;0;unknown;no
33;services;married;primary;no;6904;no;no;telephone;20;nov;114;2;-1;0;unknown;no
50;management;married;tertiary;no;719;no;yes;cellular;20;nov;117;6;-1;0;unknown;no
45;admin.;married;secondary;no;597;yes;yes;cellular;18;nov;188;2;-1;0;unknown;no
49;admin.;divorced;secondary;no;560;yes;no;cellular;25;jul;85;3;-1;0;unknown;no
58;management;married;unknown;no;0;no;no;unknown;11;jun;145;1;-1;0;unknown;no
34;technician;single;tertiary;no;301;yes;no;unknown;8;may;205;1;-1;0;unknown;no
44;technician;married;secondary;no;-1317;yes;no;cellular;2;feb;371;1;-1;0;unknown;no
30;student;single;tertiary;no;3094;no;no;cellular;2;jun;116;2;-1;0;unknown;no
49;blue-collar;married;primary;no;126;no;no;unknown;3;jul;60;1;-1;0;unknown;no
33;blue-collar;married;primary;no;681;yes;no;cellular;20;apr;222;1;-1;0;unknown;no
37;services;divorced;secondary;no;9;yes;yes;unknown;17;jun;411;6;-1;0;unknown;no
32;admin.;married;secondary;yes;-166;yes;no;cellular;6;may;129;3;-1;0;unknown;no
30;services;divorced;secondary;no;63;yes;no;unknown;29;may;96;5;-1;0;unknown;no
36;services;married;secondary;no;335;yes;no;unknown;9;may;339;2;-1;0;unknown;no
41;entrepreneur;married;primary;no;0;no;no;unknown;16;jun;630;2;-1;0;unknown;no
38;self-employed;divorced;secondary;no;2674;yes;no;unknown;19;jun;163;2;-1;0;unknown;no
29;blue-collar;married;primary;no;149;yes;no;cellular;15;may;242;2;-1;0;unknown;no
53;technician;married;tertiary;no;673;yes;no;cellular;9;jul;182;1;-1;0;unknown;no
43;management;divorced;tertiary;no;3820;no;no;cellular;19;aug;86;5;-1;0;unknown;no
32;management;single;tertiary;no;623;no;no;telephone;24;dec;273;1;203;1;failure;no
59;admin.;married;secondary;no;1365;no;no;unknown;19;jun;327;1;-1;0;unknown;no
34;technician;married;secondary;no;1026;no;no;cellular;12;nov;319;1;100;6;failure;no
33;blue-collar;married;secondary;no;0;no;no;unknown;7;may;107;1;-1;0;unknown;no
35;management;married;tertiary;no;182;no;no;cellular;9;feb;27;7;-1;0;unknown;no
32;housemaid;married;secondary;no;3832;no;no;cellular;11;aug;80;3;-1;0;unknown;no
40;services;married;secondary;no;-116;yes;no;unknown;29;may;176;3;-1;0;unknown;no
29;management;single;tertiary;no;3357;no;no;cellular;21;jul;120;3;-1;0;unknown;no
49;housemaid;married;primary;no;434;yes;yes;unknown;18;jun;272;3;-1;0;unknown;no
29;unemployed;married;tertiary;no;241;no;no;cellular;5;feb;7;5;-1;0;unknown;no
41;unemployed;single;primary;no;2171;no;no;telephone;31;jul;120;2;-1;0;unknown;no
36;blue-collar;married;secondary;no;-251;yes;no;unknown;7;may;162;1;-1;0;unknown;no
45;services;married;secondary;no;0;no;yes;unknown;5;jun;370;2;-1;0;unknown;no
30;admin.;single;secondary;no;154;yes;no;cellular;21;nov;24;2;-1;0;unknown;no
60;blue-collar;married;primary;no;4903;no;yes;unknown;9;jun;290;1;-1;0;unknown;no
51;housemaid;divorced;secondary;no;330;no;no;telephone;21;nov;218;3;-1;0;unknown;no
29;management;single;tertiary;no;0;yes;no;unknown;28;may;112;7;-1;0;unknown;no
56;entrepreneur;single;tertiary;no;1745;yes;no;cellular;30;jan;374;4;-1;0;unknown;no
30;technician;married;secondary;no;32;no;no;cellular;29;aug;73;2;-1;0;unknown;no
33;technician;married;secondary;no;884;yes;no;unknown;23;may;271;1;-1;0;unknown;no
41;management;single;tertiary;no;256;yes;no;unknown;3;jun;140;6;-1;0;unknown;no
44;housemaid;married;primary;no;93;no;no;cellular;12;aug;163;2;-1;0;unknown;no
49;blue-collar;married;unknown;no;100;yes;no;cellular;11;may;143;2;347;1;failure;no
44;admin.;married;secondary;no;-314;no;no;cellular;18;may;144;3;-1;0;unknown;no
29;technician;married;secondary;no;655;yes;no;cellular;3;feb;225;3;270;2;failure;no
32;blue-collar;single;secondary;no;2696;yes;no;unknown;21;may;445;1;-1;0;unknown;no
37;blue-collar;married;secondary;no;0;yes;no;cellular;2;apr;473;1;-1;0;unknown;no
39;technician;married;secondary;no;311;no;no;cellular;14;aug;240;2;-1;0;unknown;no
63;retired;married;primary;no;1084;no;no;cellular;14;oct;201;1;183;1;success;no
55;technician;divorced;secondary;no;0;yes;no;unknown;20;may;365;4;-1;0;unknown;no
37;technician;divorced;tertiary;no;39;no;no;cellular;27;aug;74;3;-1;0;unknown;no
51;admin.;married;primary;no;943;yes;no;unknown;29;may;620;1;-1;0;unknown;no
51;technician;divorced;primary;no;548;no;no;unknown;12;jun;138;2;-1;0;unknown;no
43;admin.;married;tertiary;no;279;yes;no;cellular;30;apr;155;1;164;1;failure;no
68;retired;married;tertiary;no;2820;no;no;cellular;28;aug;109;2;-1;0;unknown;no
35;blue-collar;married;secondary;no;1287;yes;no;cellular;14;may;251;3;-1;0;unknown;no
40;blue-collar;married;primary;no;332;yes;no;cellular;12;may;339;2;369;3;failure;no
35;self-employed;single;secondary;no;250;no;no;unknown;20;jun;170;1;-1;0;unknown;no
53;services;married;secondary;no;579;no;no;unknown;4;jun;1224;7;-1;0;unknown;no
33;management;single;tertiary;yes;-5;no;no;cellular;18;aug;127;4;-1;0;unknown;no
36;technician;single;secondary;no;1745;no;no;cellular;2;aug;258;1;-1;0;unknown;no
36;management;single;tertiary;no;4;yes;no;cellular;7;jul;529;1;61;3;success;no
34;management;single;secondary;no;516;yes;no;cellular;28;jul;292;2;-1;0;unknown;no
38;services;married;secondary;no;25;yes;yes;unknown;26;may;266;3;-1;0;unknown;no
56;retired;married;primary;no;63;no;no;cellular;19;aug;122;2;-1;0;unknown;no
43;technician;divorced;primary;no;13;no;yes;cellular;9;jul;977;4;-1;0;unknown;no
39;self-employed;married;primary;no;1551;no;no;telephone;8;jul;389;7;-1;0;unknown;no
28;services;single;unknown;no;-70;yes;yes;unknown;21;may;244;1;-1;0;unknown;no
60;management;married;tertiary;no;651;no;no;unknown;20;jun;155;2;-1;0;unknown;no
58;retired;married;secondary;no;374;yes;yes;cellular;28;jan;223;1;196;1;failure;no
37;admin.;married;secondary;no;0;no;no;cellular;29;jul;153;4;-1;0;unknown;no
57;services;married;secondary;no;84;yes;no;unknown;15;may;59;1;-1;0;unknown;no
30;management;married;tertiary;no;151;no;no;cellular;19;aug;82;4;-1;0;unknown;no
27;blue-collar;single;secondary;no;-46;yes;no;cellular;3;dec;97;3;199;8;other;no
36;technician;divorced;secondary;no;160;yes;no;unknown;26;may;142;1;-1;0;unknown;no
31;services;single;secondary;no;297;no;no;cellular;30;jan;229;1;-1;0;unknown;no
36;admin.;single;secondary;no;-301;no;yes;cellular;22;jul;312;3;-1;0;unknown;no
30;blue-collar;single;unknown;no;0;yes;no;unknown;19;may;199;1;-1;0;unknown;no
60;retired;married;tertiary;no;486;no;no;cellular;28;aug;139;4;-1;0;unknown;no
57;housemaid;married;tertiary;no;3;no;no;cellular;4;aug;142;2;-1;0;unknown;no
56;services;married;secondary;no;1121;yes;no;unknown;15;may;176;2;-1;0;unknown;no
48;blue-collar;married;primary;no;6489;yes;no;unknown;19;may;263;1;-1;0;unknown;no
29;blue-collar;single;secondary;no;9;yes;no;cellular;11;may;262;3;-1;0;unknown;no
